,"(249, 0, 15)","(249, 16, 39)","(249, 40, 55)","(249, 56, 63)","(409, 0, 1)","(409, 2, 47)","(413, 0, 1)","(413, 2, 31)","(413, 32, 55)","(413, 56, 63)","(501, 0, 2)","(501, 3, 7)","(501, 8, 11)","(501, 12, 15)","(501, 16, 31)","(501, 32, 55)","(1312, 0, 21)","(296, 0, 7)","(296, 8, 23)","(296, 24, 31)","(201, 0, 23)","(201, 24, 29)","(201, 30, 31)","(201, 32, 55)","(272, 0, 23)","(272, 24, 31)","(272, 32, 39)","(272, 40, 47)","(272, 48, 55)","(288, 0, 15)","(288, 16, 31)","(288, 32, 47)","(401, 0, 15)","(401, 16, 31)","(401, 32, 47)","(401, 48, 55)","(401, 56, 63)","(417, 0, 55)","(645, 0, 1)","(645, 2, 7)","(768, 0, 37)","(768, 38, 39)","(768, 40, 47)","(776, 0, 63)","(1040, 0, 23)","(1040, 24, 37)","(1040, 38, 39)","(896, 0, 55)","(896, 56, 63)","(800, 0, 31)","(800, 32, 63)","(304, 0, 39)","(1650, 0, 7)","(840, 0, 31)","(1225, 0, 15)","(368, 0, 7)","(1217, 0, 23)","(1217, 24, 31)","(1217, 32, 63)","(1296, 0, 15)","(1296, 16, 23)","(1296, 24, 63)","(912, 0, 2)","(912, 3, 6)","(912, 7, 10)","(912, 11, 14)","(912, 15, 17)","(912, 18, 22)","(912, 23, 25)","(912, 26, 33)","(912, 34, 35)","(912, 36, 41)","(912, 42, 43)","(912, 44, 47)"
"(272, 48, 55)",-0.001724133782793144,-0.0651302705619586,0.061530198517205245,0.0015918319660039506,0.0035694565493918527,0.14388114417319053,0.0006738781051214374,-0.012332080560671798,-0.009112614892631859,-0.20946348184983463,0.02112109655973955,-0.2837010006783074,-0.030286452630886876,-0.005325722489640838,0.2309071733424769,-0.0325343291720375,-0.0031268243505279117,-0.42193541281420927,-0.3918178212303486,-0.07369172029452552,0.14191840281642848,0.6584364300482319,-0.027836794811264356,0.9790420449637875,0.7650024873881044,1.0,0.979218986427583,0.8741555767235989,1.0,0.9141568542582958,0.9493982524509275,0.25638861355123876,0.913951994012118,0.9144115616631813,0.9127729249470139,0.9999631009732709,0.9999631009732709,0.250537868977036,-0.42427623592286523,-0.052478290319177306,0.15779871783507413,-0.026064014036965195,-0.4238440071681089,-0.1715054011346081,0.10526038224925205,-0.020123689824500964,-0.007456681048796031,0.15259970798619324,-0.03712289848975137,-0.028130278943964516,-0.23625654277436323,0.14714324149499822,0.09096238410442462,-0.1865256066652969,0.16010642455325988,0.0316009036523406,0.14067139881848345,-0.23356388383879417,-0.05524982329866332,0.14048278010665846,-0.23352567957614256,0.18888459080522635,-0.14402069731099945,0.14402069731099945,0.14402069731099945,0.14402069731099945,0.14402069731099945,0.14402069731099945,0.13807515977280083,0.14402069731099945,0.14402069731099945,0.13600742240530397,0.14402069731099945,0.14021419375410843
"(288, 0, 15)",0.009662716038071032,0.019178837319817604,0.050335009436965686,0.035802784704339154,-0.009128435028045192,0.10782481481550522,-0.0019125565360817755,-0.006682139247051306,-0.002466719699004799,-0.1852972395067907,0.035608749409989676,-0.3016510384628189,0.008733462382268587,-0.07754350814822611,0.23483450837521225,-0.13489316901947374,-0.07454795433776999,-0.3698818018725988,-0.3124053503224051,-0.03467902077542011,0.24850315430325765,0.6564320339205711,-0.026218717275863397,0.9018843780103837,0.7553571343392925,0.9141568542582958,0.90211901795121,0.8060915529359141,0.9141568542582958,1.0,0.9536274427149339,0.33838585380285324,0.999845143051258,0.9997459050012624,0.9983583019477233,0.9144475313019744,0.9144475313019744,0.2778812411779021,-0.3735576645841027,-0.02720884814620948,0.23338597423163882,-0.04166762706772711,-0.37317438267047437,-0.19095230119214177,0.039554196763943894,-0.04703682081928146,0.01451166057436038,0.2481127671868292,-0.07012187608786612,-0.02578290807439664,-0.24262151994742107,0.26820744182498774,0.0965659866539451,-0.14719274051459033,0.15967990906675025,0.05653601328129068,0.1607610013831613,-0.24221893408204928,-0.08317728827280202,0.16065541208341821,-0.24218584346171063,0.1987562179102731,-0.26170912803691565,0.2617091280369156,0.2617091280369156,0.2617091280369156,0.2617091280369156,0.2617091280369156,0.16556508590858396,0.2617091280369156,0.2617091280369156,0.2682236826393476,0.2617091280369156,0.26018714835838164
"(288, 16, 31)",0.0037864042332707596,-0.10752167803489569,0.06284467090701429,-0.014862156251195975,-0.006892409079415911,0.12476232137305765,-0.0019213206962362434,-0.009921210232551318,-0.011806683887763401,-0.24177764992186565,0.08470045773065074,-0.3464203515025972,-0.02011147024688895,-0.018631062124757035,0.2882847938962872,-0.12681547731930265,-0.014648348358663202,-0.4223895661158236,-0.37563209218256033,-0.05254634878650927,0.25595348399476164,0.7316692417442808,-0.03230527224878518,0.9424534432648244,0.8415561679974679,0.9493982524509275,0.9425839302063371,0.8456328300585311,0.9493982524509275,0.9536274427149339,1.0,0.3024999376877265,0.9533803412745393,0.9535907606585876,0.9511027206260648,0.9493378524738497,0.9493378524738497,0.32684878140699086,-0.42587790571220807,-0.0389790285600864,0.27275387898130354,-0.040336796140803495,-0.4255299393802382,-0.18021295401646004,0.09934446829622352,-0.03638921049923986,0.011256698548968913,0.26429110526311733,-0.06555107834521937,-0.03567206041383365,-0.29606151308519574,0.25490237796076093,0.16424351137836263,-0.19636668807284163,0.17950801808088931,0.05389674276798144,0.15585083054226875,-0.26280751482476833,-0.04910017716315288,0.15570602742321143,-0.26276775006836045,0.207496574686349,-0.24884670867944433,0.24884670867944433,0.24884670867944433,0.24884670867944433,0.24884670867944433,0.24884670867944433,0.14836855250761832,0.24884670867944433,0.24884670867944433,0.23844449310245794,0.24884670867944433,0.24442478944170412
"(288, 32, 47)",-0.07921130097132842,-0.10806175629949996,0.14158329253712465,-0.1008530663157305,-0.03738942772089185,0.047469545220242486,-0.016194977673033833,0.02350425049966927,-0.05188574132054755,-0.2613040162893949,0.02388657089111709,-0.2899776643665378,-0.021039865739528353,-0.05718401260155571,0.24288961259887049,-0.819754009597929,-0.043217883972278374,0.18363360805961773,0.1719425585326054,0.059120689565406,0.8642668353055782,0.09842225060443749,0.012816338592792072,0.2476702430140581,0.10632253794601675,0.25638861355123876,0.2476702066216928,-0.09647173471213104,0.25638861355123876,0.33838585380285324,0.3024999376877265,1.0,0.3380818634243488,0.3380010048877519,0.33804779281077824,0.2564048571427539,0.2564048571427539,0.3950266940619233,0.17451753132405232,0.09376883967299585,0.8305328885763693,-0.12547037675311007,0.17668402703863387,-0.06779324497018854,0.15952023163085818,0.03441427332488396,0.023980805212001015,0.8387716182874538,-0.220640811615905,-0.09235931989812395,-0.2633346780973755,0.8349918191249588,0.5783031559074318,-0.1806964721169869,0.030504953190879362,0.17941392229315994,-0.03347535640303533,-0.11763912878273815,0.06383519745253304,-0.033245701005579956,-0.11757057118077698,0.0636442781525122,-0.8214009103274071,0.8214009103274071,0.8214009103274071,0.8214009103274071,0.8214009103274071,0.8214009103274071,0.09048109969516896,0.8214009103274071,0.8214009103274071,0.807182847955069,0.8214009103274071,0.8125079902502702
"(401, 0, 15)",0.009737603487675588,0.01886930826438816,0.05023190008517933,0.035750752615071844,-0.009100689288953683,0.10772427332399799,-0.001873202643935415,-0.006703382140928711,-0.002357201110106862,-0.1852751067164973,0.03555844548800883,-0.3017115360201782,0.008719534694141827,-0.07750231002690924,0.2349215409103844,-0.13488445903220858,-0.07451893110626112,-0.3698990028354764,-0.31244919703592594,-0.03466591659650593,0.24824050403033557,0.6563594309594238,-0.026203887395790867,0.9016008509778939,0.7551706674053482,0.913951994012118,0.9018354715310579,0.8060696100198511,0.913951994012118,0.999845143051258,0.9533803412745393,0.3380818634243488,1.0,0.9998952905205251,0.9985162652863044,0.9142546161236142,0.9142546161236142,0.2778474472700998,-0.37357392959601143,-0.02717132198711713,0.2332251405560711,-0.041625307946556,-0.3731931224717008,-0.1908888336246625,0.039583409399601366,-0.047113196464021574,0.014629246233181618,0.24790595803849685,-0.06997869805916118,-0.025707860205281697,-0.24269459446242317,0.2678930810581331,0.0965536867776519,-0.14705969631404478,0.15953492394008972,0.0563650007584178,0.16065794705230801,-0.24212025789662553,-0.0831196920252653,0.16055211449693282,-0.24208706379738815,0.19860673838901738,-0.2613931559186299,0.26139315591862994,0.26139315591862994,0.26139315591862994,0.26139315591862994,0.26139315591862994,0.1655375920666104,0.26139315591862994,0.26139315591862994,0.26790109404762585,0.26139315591862994,0.2598799429688937
"(401, 16, 31)",0.009732557717930145,0.01872165223821193,0.050299378368689945,0.03625647912449979,-0.009101169546772408,0.11664759431122727,-0.001861350019835864,-0.006712499455407903,-0.002370966181159172,-0.1851932526953201,0.03507858172310504,-0.301961812472479,0.010375227551594006,-0.0776044344011426,0.23489256435933312,-0.13475729185171972,-0.07462535389310092,-0.37002759357025944,-0.31263469311458614,-0.03473658673050402,0.24809551485700237,0.6563092295905568,-0.02614951040076464,0.9020397338619481,0.7551664875499193,0.9144115616631813,0.9022743924414947,0.8063936755196812,0.9144115616631813,0.9997459050012624,0.9535907606585876,0.3380010048877519,0.9998952905205251,1.0,0.9986008445559692,0.9147148635614777,0.9147148635614777,0.27778565116486426,-0.37370017294155333,-0.02722796969938411,0.23312386918169456,-0.041231536581761645,-0.37331872819913237,-0.19092785845425542,0.039345487802152426,-0.04714324547849371,0.014450436991019338,0.24777503465773176,-0.06992448285640644,-0.025134678321790935,-0.24266378253648463,0.26772416458871195,0.09647482486152074,-0.14696727702608822,0.15951804243709383,0.05633045209216938,0.1607444490367273,-0.24207167009413544,-0.0832551384605173,0.16063863675614756,-0.24203851891093028,0.1985936976899819,-0.2612290294243786,0.2612290294243786,0.2612290294243786,0.2612290294243786,0.2612290294243786,0.2612290294243786,0.16555427415034246,0.2612290294243786,0.2612290294243786,0.26775769427138496,0.2612290294243786,0.25971793317636754
"(401, 32, 47)",0.009255070991269177,0.017657175476802227,0.05007772913066369,0.03504162044071976,-0.009149981169190807,0.11589231449169982,-0.0017552710148080433,-0.006759318118641012,-0.0019709015290577474,-0.18578805674956292,0.03523292785671284,-0.3018230571050785,0.010782406953718234,-0.0769883343487443,0.23494678137093963,-0.13777116000640444,-0.07400413239818703,-0.3704648381849933,-0.31319897440148614,-0.034830209078152166,0.2485882981325218,0.6547712216669812,-0.02620102067345467,0.8992092091519066,0.7535107369757345,0.9127729249470139,0.8994577784891404,0.8051224118662025,0.9127729249470139,0.9983583019477233,0.9511027206260648,0.33804779281077824,0.9985162652863044,0.9986008445559692,1.0,0.9131135053347362,0.9131135053347362,0.2777684796438782,-0.3741085474967356,-0.0275054949939878,0.2334033948259225,-0.04167333742203512,-0.3737508398465906,-0.19112164772829138,0.04065408094072317,-0.047065819140993975,0.014499535962555168,0.2480327473541471,-0.06925914666986997,-0.02490489084772444,-0.24272144251285846,0.26729204499237463,0.09771934316636492,-0.14714427060281426,0.15963871092808715,0.056320578836327115,0.1609020825778546,-0.2424333930469336,-0.08338726703631702,0.1607970090979703,-0.2424009076238298,0.19864929788001132,-0.26140976919654674,0.26140976919654674,0.26140976919654674,0.26140976919654674,0.26140976919654674,0.26140976919654674,0.1657419833179595,0.26140976919654674,0.26140976919654674,0.2679584083216515,0.26140976919654674,0.2598953569852885
"(401, 48, 55)",-0.001808153395652707,-0.06512817832563761,0.061481672102700245,0.0013555141367305845,0.003558229178853772,0.14393539994998902,0.0006015509455524297,-0.0123319194714617,-0.009109647523796343,-0.20958396929171672,0.021281877704680426,-0.2836537054337723,-0.030472793394413555,-0.0051076135764069955,0.2309027699945677,-0.032533708749708116,-0.0029013486731297947,-0.4219273609869224,-0.39181098414646376,-0.07369027457394171,0.14191534618804463,0.6584037400458125,-0.0278213153700741,0.9786860387019419,0.76498288041633,0.9999631009732709,0.9788630076766383,0.8742609216577378,0.9999631009732709,0.9144475313019744,0.9493378524738497,0.2564048571427539,0.9142546161236142,0.9147148635614777,0.9131135053347362,1.0,1.0,0.2505330912759271,-0.4242681450706074,-0.05247728957011872,0.15779573789423781,-0.026049438844077018,-0.423835924558136,-0.1715281018912268,0.10548707410250352,-0.020072016651033888,-0.00748768301004434,0.15259679794410885,-0.03710804029310805,-0.02818933706215748,-0.23625203741562326,0.14714043550656153,0.0909308956557472,-0.18653501831874778,0.16010385893647175,0.03160030103020697,0.14069714271960312,-0.23361336419093012,-0.05528237339550614,0.14050853443140363,-0.23357515905348245,0.18888113661944406,-0.144017950868968,0.144017950868968,0.144017950868968,0.144017950868968,0.144017950868968,0.144017950868968,0.1380912012222294,0.144017950868968,0.144017950868968,0.13600471769795816,0.144017950868968,0.14020450749290336
"(401, 56, 63)",-0.001808153395652707,-0.06512817832563761,0.061481672102700245,0.0013555141367305845,0.003558229178853772,0.14393539994998902,0.0006015509455524297,-0.0123319194714617,-0.009109647523796343,-0.20958396929171672,0.021281877704680426,-0.2836537054337723,-0.030472793394413555,-0.0051076135764069955,0.2309027699945677,-0.032533708749708116,-0.0029013486731297947,-0.4219273609869224,-0.39181098414646376,-0.07369027457394171,0.14191534618804463,0.6584037400458125,-0.0278213153700741,0.9786860387019419,0.76498288041633,0.9999631009732709,0.9788630076766383,0.8742609216577378,0.9999631009732709,0.9144475313019744,0.9493378524738497,0.2564048571427539,0.9142546161236142,0.9147148635614777,0.9131135053347362,1.0,1.0,0.2505330912759271,-0.4242681450706074,-0.05247728957011872,0.15779573789423781,-0.026049438844077018,-0.423835924558136,-0.1715281018912268,0.10548707410250352,-0.020072016651033888,-0.00748768301004434,0.15259679794410885,-0.03710804029310805,-0.02818933706215748,-0.23625203741562326,0.14714043550656153,0.0909308956557472,-0.18653501831874778,0.16010385893647175,0.03160030103020697,0.14069714271960312,-0.23361336419093012,-0.05528237339550614,0.14050853443140363,-0.23357515905348245,0.18888113661944406,-0.144017950868968,0.144017950868968,0.144017950868968,0.144017950868968,0.144017950868968,0.144017950868968,0.1380912012222294,0.144017950868968,0.144017950868968,0.13600471769795816,0.144017950868968,0.14020450749290336
"(417, 0, 55)",-0.01412915511189743,-0.2593967509486094,0.42362991293997687,-0.5150127748660723,-0.03825276098975103,0.04574732228454095,-0.01691450301290318,-0.010463124071077018,-0.04454522326517532,-0.8072979526257532,0.19884706896681337,-0.9114499027891844,-0.017956588385023606,0.44546365744656286,0.9117991350281924,-0.1377173392771482,0.463803151665356,0.04820279111776919,-0.058211405852323955,-0.02512299143833812,0.5869102544822277,0.29607150623777695,-0.003981952297708732,0.25216553987629087,0.33858017182249683,0.250537868977036,0.25213891950901635,0.11815211081122365,0.250537868977036,0.2778812411779021,0.32684878140699086,0.3950266940619233,0.2778474472700998,0.27778565116486426,0.2777684796438782,0.2505330912759271,0.2505330912759271,1.0,0.05375061513837869,-0.09356367094609837,0.6291465549503169,-0.08539646667552632,0.048594946200500755,-0.18792348101985615,0.5778047561496871,0.16975860036098436,0.1126342008185543,0.6090883935231636,-0.15335770189373457,-0.06993264129815802,-0.9316091522118114,0.5873093845875756,0.44443458315358386,-0.6977611572944936,0.41260200130117947,0.12613224424544625,0.08562834978463442,-0.4402909103067835,0.14766589886556536,0.0847990538460463,-0.4402406474042973,0.3724631525337141,-0.5748460224255987,0.5748460224255987,0.5748460224255987,0.5748460224255987,0.5748460224255987,0.5748460224255987,0.13428297617688542,0.5748460224255987,0.5748460224255987,0.44667398321679835,0.5748460224255987,0.5512336465919595
"(645, 0, 1)",0.11713220910872982,0.02781539716913688,0.12523817306611487,0.12180498090856434,-0.019056272806711714,-0.06168951724511845,-0.004521911243397842,0.029072229352812305,0.02457630385728515,0.0831012275320152,-0.15155423553873898,-0.06026594565202092,0.20226323703125604,-0.16348313664395975,0.03669685488549229,-0.09634697788146072,-0.1718580517110867,0.9923496225027476,0.9032515161086325,0.15460451239597395,0.11309139997079953,-0.49045742544269655,0.03570542498918839,-0.42693528277551057,-0.5587122756940335,-0.42427623592286523,-0.42698755335517674,-0.5017926527952045,-0.42427623592286523,-0.3735576645841027,-0.42587790571220807,0.17451753132405232,-0.37357392959601143,-0.37370017294155333,-0.3741085474967356,-0.4242681450706074,-0.4242681450706074,0.05375061513837869,1.0,0.1227600822089858,0.09725121751956159,-0.006680001076578529,0.9950611200407239,-0.020381593662852956,-0.21834562230069562,-0.013838675935308896,0.06276559302198233,0.10679186801917365,-0.03251657261260252,0.1042431425186912,-0.03635773216411535,0.10905111191404737,5.8041801959870014e-05,-0.013415552613509452,0.017917033130740695,-0.05438804791517321,0.04983041516193263,0.07802513174893502,-0.12811593426263265,0.05033512151084587,0.07802833068569003,-0.0030001424891952263,-0.10891727117471955,0.10891727117471955,0.10891727117471955,0.10891727117471955,0.10891727117471955,0.10891727117471955,0.07970667271503691,0.10891727117471955,0.10891727117471955,0.12992308035826694,0.10891727117471955,0.10757239881574338
"(645, 2, 7)",0.13268311410379027,-0.0028457021193564005,-0.10122769953848562,0.10846975248284348,-0.02265340452562723,-0.006209734314179821,-0.00783907157425105,0.23377868378544012,0.02386350981034691,0.16979395074349485,-0.041651005762373676,0.12853009496921058,-0.024545936565277694,-0.1249021451009432,-0.11923193194958616,-0.0972632487005458,-0.12679253924299308,0.20315675415525974,0.3375401813853122,0.06154707138266685,0.023930842060126398,-0.05541324069521071,0.0002247409861915677,-0.05280724648977656,-0.06902462922672681,-0.052478290319177306,-0.05281365037795071,-0.04341854170154574,-0.052478290319177306,-0.02720884814620948,-0.0389790285600864,0.09376883967299585,-0.02717132198711713,-0.02722796969938411,-0.0275054949939878,-0.05247728957011872,-0.05247728957011872,-0.09356367094609837,0.1227600822089858,1.0,0.014261073890123698,-0.048638931553677565,0.16348430204987813,0.08848606768372065,-0.12051659858639474,-0.034443681060023386,0.019659929804234956,0.015983617487217935,-0.005821851063725278,-0.009381305783237818,0.12927678818077903,0.015412095605987528,0.020444262730205918,0.18649625307090242,-0.1261644068654187,0.003309945758720715,-0.03891825535615645,0.16532858881500376,-0.011261609216840758,-0.03895056273573105,0.1654021902052759,-0.12045885828968277,-0.015085033690020589,0.015085033690020589,0.015085033690020589,0.015085033690020589,0.015085033690020589,0.015085033690020589,-0.039819586879588115,0.015085033690020589,0.015085033690020589,0.04705283006114299,0.015085033690020589,0.019343172721378466
"(768, 0, 37)",-0.1226855114006373,-0.301520355373941,0.250565524008231,-0.3219698121650048,-0.04099503921424578,0.04257244163691147,-0.019909960153734554,0.0037965788967696244,-0.07727746991857179,-0.5055330818066035,0.12525119687405356,-0.48593444555448506,-0.06665991171808852,0.15003449459953694,0.4668964639191155,-0.8241843614794649,0.16951734451200903,0.10121733202583633,0.07074392162008852,0.023050439952130606,0.9764159071579686,0.20116353507451712,0.004957584187072869,0.15882795975084876,0.21877778776238196,0.15779871783507413,0.1588056144654316,-0.16072125869209733,0.15779871783507413,0.23338597423163882,0.27275387898130354,0.8305328885763693,0.2332251405560711,0.23312386918169456,0.2334033948259225,0.15779573789423781,0.15779573789423781,0.6291465549503169,0.09725121751956159,0.014261073890123698,1.0,-0.12186957730715729,0.09642999717877264,-0.13468028300993992,0.3639406374009318,0.10539709648204992,0.038722950785583465,0.969023297865125,-0.24408643386786136,-0.11949339991487676,-0.4911658825296238,0.9332960651279376,0.6982219976211712,-0.40266721664072547,0.18419268756714544,0.20074542889323654,0.001793390630676657,-0.2862289706647948,0.11664305229094589,0.0018582031293065393,-0.2861529924292287,0.19047047645190346,-0.9148970953892738,0.9148970953892738,0.9148970953892738,0.9148970953892738,0.9148970953892738,0.9148970953892738,0.11848344113745998,0.9148970953892738,0.9148970953892738,0.8551363898115122,0.9148970953892738,0.8972189932908994
"(768, 38, 39)",0.00182207826809944,0.002107741174433518,-0.015255969627038407,-0.00041177596228859193,0.007978149036011739,0.02080512777874219,0.005112451387454245,0.002524336616269425,0.002659566049897321,0.04872631722204288,0.014243498223013858,0.08606632165810373,-0.013711294237463112,0.0318937142795607,-0.07369311310565657,0.10721509928402265,0.03153165055168723,-0.01097688074167568,-0.013780649104254762,-0.011908398789031579,-0.12804204216014303,-0.029049519258649324,-0.0063824051194724596,-0.030948125319218332,-0.028926352912625297,-0.026064014036965195,-0.03092969777104227,0.021235324762463825,-0.026064014036965195,-0.04166762706772711,-0.040336796140803495,-0.12547037675311007,-0.041625307946556,-0.041231536581761645,-0.04167333742203512,-0.026049438844077018,-0.026049438844077018,-0.08539646667552632,-0.006680001076578529,-0.048638931553677565,-0.12186957730715729,1.0,-0.008169250767185308,-0.005919069337595434,-0.009701318277731071,-0.01690637035184134,-0.03570601027753034,-0.12583622056075242,0.032583973984604386,0.0049774218887157365,0.07492962045046046,-0.12582306670666235,-0.08263357429312668,0.00045573824780004174,0.02657783660225844,-0.018535872622662607,-0.0013354494280042443,-0.006073396346877842,-0.0016590719452590074,-0.0009537427832261746,-0.006070746114297152,0.01583839800513745,0.1291236252127729,-0.1291236252127729,-0.1291236252127729,-0.1291236252127729,-0.1291236252127729,-0.1291236252127729,-0.025923353021618356,-0.1291236252127729,-0.1291236252127729,-0.1278061849059481,-0.1291236252127729,-0.12206022514405811
"(768, 40, 47)",0.12104965022904142,0.02755238332631809,0.11957297033729906,0.1239029877614179,-0.020155185662658233,-0.06157042854432301,-0.004647148480707279,0.03867193151119781,0.02515930876290823,0.08916335838275888,-0.15214599423048372,-0.053797754768064684,0.19839535958689464,-0.1660762097787768,0.031295306953417916,-0.09935203350897616,-0.17445257203986742,0.9952246115065768,0.9124226532590063,0.140368294800337,0.11248660804992161,-0.4897683218406052,0.035608678643103304,-0.42650059737877066,-0.5581246131456895,-0.4238440071681089,-0.42655256246261936,-0.5001633789437523,-0.4238440071681089,-0.37317438267047437,-0.4255299393802382,0.17668402703863387,-0.3731931224717008,-0.37331872819913237,-0.3737508398465906,-0.423835924558136,-0.423835924558136,0.048594946200500755,0.9950611200407239,0.16348430204987813,0.09642999717877264,-0.008169250767185308,1.0,-0.017153758269831634,-0.2206376665095274,-0.01507747028446812,0.06302798658436348,0.10594279151238462,-0.03159789090833322,0.1026762459321926,-0.030443023326454707,0.10815726238222148,-0.00019304911705077685,-0.005582436520992791,0.012897597309167385,-0.057776598415985966,0.048170131788820764,0.08405802824582156,-0.12803153059554923,0.04867062049651345,0.08406428309999893,-0.0076583954243166505,-0.10799416777931835,0.10799416777931835,0.10799416777931835,0.10799416777931835,0.10799416777931835,0.10799416777931835,0.07806922303395877,0.10799416777931835,0.10799416777931835,0.13035826700237846,0.10799416777931835,0.10698280834407156
"(776, 0, 63)",0.014697169031154185,0.11064257908346085,-0.23737762507661878,0.15323490349209298,-0.007576819785093707,-0.026098448858077557,-0.002465332227506468,0.03312115207395009,0.035504891843422405,0.1410999149810787,0.08731917315363047,0.18476532638868634,0.011736735043249255,-0.025242499271619052,-0.16713818916482284,0.04060033495849573,-0.028494430338611446,-0.013848304483831411,0.030357951737773836,0.03355394979689114,-0.11974528380769749,-0.08157113760764015,0.010321098673735159,-0.18767973702211216,-0.09768495353631136,-0.1715054011346081,-0.1876772264260605,-0.11674388505229834,-0.1715054011346081,-0.19095230119214177,-0.18021295401646004,-0.06779324497018854,-0.1908888336246625,-0.19092785845425542,-0.19112164772829138,-0.1715281018912268,-0.1715281018912268,-0.18792348101985615,-0.020381593662852956,0.08848606768372065,-0.13468028300993992,-0.005919069337595434,-0.017153758269831634,1.0,-0.02717637416750612,0.009200697799074384,0.02700840483947038,-0.11672549198010071,0.02463857454078104,0.02354220470317723,0.17198791932779056,-0.10445337020422991,0.4468191612593968,0.5038953162060035,-0.8545290074869714,-0.03880546615043511,-0.5666687855036758,0.8520157566642522,0.5558914207807071,-0.566616599376561,0.8520321690585763,-0.9246618119900588,0.1018805228848985,-0.1018805228848985,-0.1018805228848985,-0.1018805228848985,-0.1018805228848985,-0.1018805228848985,-0.7958200195382295,-0.1018805228848985,-0.1018805228848985,-0.24881247846267457,-0.1018805228848985,-0.18074223448734714
"(1040, 0, 23)",-0.23830620846815934,-0.14739763225404431,0.19136021328217528,-0.8251344312194256,-0.01135746799894423,-0.01162271150147224,-0.00959221669559038,-0.028453710025527698,-0.035916622459240044,-0.7854396205453529,0.5782290651677376,-0.37646314697685446,-0.2891007335160754,0.8965771004296266,0.5325313241521549,-0.07503252992787507,0.9181563961327166,-0.22189057449551183,-0.31890668506487396,-0.11323450810592121,0.32586746945369127,0.25271197223249675,-0.010414229680160042,0.07369273430822174,0.2987533471211087,0.10526038224925205,0.07386130032203057,0.051221789009404925,0.10526038224925205,0.039554196763943894,0.09934446829622352,0.15952023163085818,0.039583409399601366,0.039345487802152426,0.04065408094072317,0.10548707410250352,0.10548707410250352,0.5778047561496871,-0.21834562230069562,-0.12051659858639474,0.3639406374009318,-0.009701318277731071,-0.2206376665095274,-0.02717637416750612,1.0,0.20768531081115194,-0.00023030301718644618,0.3519341707006281,-0.08835915041282551,-0.13392576136706785,-0.5448683595192217,0.3393501557827625,0.40261334020381173,-0.625690995696473,0.24390786430627792,0.07287981063042148,-0.33705977850583946,-0.3196067803945914,0.5120207980129163,-0.33762353366630515,-0.3195602587409556,0.17912196915139936,-0.33214876581885067,0.33214876581885067,0.33214876581885067,0.33214876581885067,0.33214876581885067,0.33214876581885067,-0.11237776505985453,0.33214876581885067,0.33214876581885067,0.17473265076055405,0.33214876581885067,0.33749832816011294
"(1040, 24, 37)",-0.058971710447560347,-0.04293715578822901,0.26513289698886666,-0.1826323119218913,-0.002247163388799383,-0.0005984023770250453,0.004188639952223447,-0.007443507209293504,-0.013689160656266955,-0.21879879853428943,-0.05644992806227518,-0.11650956304000953,-0.014846612512820156,0.2210700200438978,0.15606494263777354,-0.020119041980659842,0.22685078012350177,-0.015295796737030283,-0.05038501009464589,-0.03289030092963913,0.09420993191666593,0.020890105948095216,0.001371054462815337,-0.015949600868331026,0.009648585900532887,-0.020123689824500964,-0.01596197430373549,-0.04812113265530752,-0.020123689824500964,-0.04703682081928146,-0.03638921049923986,0.03441427332488396,-0.047113196464021574,-0.04714324547849371,-0.047065819140993975,-0.020072016651033888,-0.020072016651033888,0.16975860036098436,-0.013838675935308896,-0.034443681060023386,0.10539709648204992,-0.01690637035184134,-0.01507747028446812,0.009200697799074384,0.20768531081115194,1.0,0.0487448172501182,0.10203571850046173,-0.027246468242771608,-0.015217745594006975,-0.15970279984169997,0.09843997588146762,0.08042394992942561,-0.16192739719852609,0.04305693202939877,0.021838608077642138,-0.026087775601161454,-0.060773629053392376,0.006664167410791121,-0.026246254145012804,-0.060729225481841544,0.056677995145385844,-0.09626974604746437,0.0962697460474643,0.0962697460474643,0.0962697460474643,0.0962697460474643,0.0962697460474643,0.024863962618862843,0.0962697460474643,0.0962697460474643,0.06407424314746338,0.0962697460474643,0.05083720945833771
