time,speed,rpm,brake
173.72,0.937067089,0.683835616,0
173.732,0.93627548,0.684109589,0
173.744,0.934890164,0.684109589,0
173.756,0.937067089,0.686849315,0
173.768,0.93627548,0.686849315,0
173.781,0.934890164,0.686575342,0
173.793,0.936473382,0.686575342,0
173.805,0.935088066,0.688493151,0
173.816,0.933702751,0.688493151,0
173.828,0.934098555,0.690684932,0
173.84,0.933702751,0.690684932,0
173.852,0.933109044,0.689863014,0
173.864,0.934098555,0.689863014,0
173.876,0.933306946,0.693150685,0
173.889,0.934098555,0.694794521,0
173.901,0.931921631,0.694794521,0
173.913,0.93449436,0.694520548,0
173.925,0.932515337,0.694520548,0
173.937,0.932119533,0.697808219,0
173.949,0.932317435,0.697808219,0
173.961,0.931130022,0.699726027,0
173.973,0.933306946,0.699726027,0
173.992,0.931921631,0.700547945,0
173.997,0.929348902,0.700547945,0
174.009,0.932515337,0.699726027,0
174.022,0.931130022,0.699726027,0
174.033,0.932119533,0.700821918,0
174.045,0.931327924,0.700821918,0
174.057,0.93271324,0.703835616,0
174.069,0.931327924,0.703835616,0
174.081,0.930734217,0.704931507,0
174.093,0.934098555,0.704931507,0
174.105,0.929348902,0.705479452,0
174.118,0.931327924,0.705479452,0
174.13,0.930734217,0.707671233,0
174.142,0.927765684,0.707671233,0
174.154,0.932119533,0.706027397,0
174.166,0.929942608,0.706027397,0
174.178,0.932515337,0.708767123,0
174.191,0.929546804,0.708767123,0
174.202,0.93093212,0.710410959,0
174.214,0.931525826,0.710410959,0
174.226,0.93093212,0.710410959,0
174.238,0.929546804,0.710410959,0
174.25,0.927567782,0.712328767,0
174.262,0.929942608,0.712328767,0
174.274,0.927369879,0.713424658,0
174.287,0.926776173,0.713424658,0
174.299,0.929942608,0.716438356,0
174.31,0.93093212,0.716438356,0
174.323,0.929348902,0.718082192,0
174.334,0.929348902,0.718082192,0
174.347,0.930536315,0.719178082,0
174.359,0.929942608,0.722739726,0
174.371,0.92657827,0.722739726,0
174.383,0.933109044,0.724931507,0
174.395,0.927963586,0.724931507,0
174.407,0.927963586,0.726027397,0
174.42,0.927567782,0.726027397,0
174.431,0.927171977,0.728767123,0
174.443,0.929348902,0.728767123,0
174.455,0.927171977,0.73260274,0
174.467,0.928557293,0.73260274,0
174.479,0.92835939,0.735342466,0
174.492,0.929150999,0.735342466,0
174.504,0.927963586,0.738630137,0
174.516,0.927369879,0.738630137,0
174.528,0.928953097,0.741917808,0
174.54,0.925390857,0.741917808,0
174.552,0.927567782,0.743287671,0
174.564,0.92479715,0.743287671,0
174.576,0.925984564,0.744109589,0
174.588,0.927765684,0.744109589,0
174.6,0.925984564,0.74630137,0
174.613,0.928161488,0.74630137,0
174.624,0.927369879,0.74739726,0
174.636,0.927369879,0.74739726,0
174.648,0.927369879,0.749589041,0
174.66,0.927567782,0.749589041,0
174.673,0.929150999,0.748219178,0
174.684,0.924005541,0.748219178,0
174.697,0.927567782,0.749315068,0
174.709,0.925984564,0.749315068,0
174.721,0.926380368,0.749589041,0
174.733,0.929348902,0.749589041,0
174.745,0.925984564,0.750958904,0
174.757,0.923807639,0.750958904,0
174.769,0.929744706,0.752054795,0
174.781,0.925984564,0.752054795,0
174.793,0.926380368,0.752054795,0
174.805,0.926974075,0.752054795,0
174.817,0.925786661,0.75260274,0
174.829,0.922620226,0.75260274,0
174.841,0.926974075,0.753150685,0
174.853,0.923609737,0.753150685,0
174.865,0.924599248,0.752054795,0
174.877,0.924005541,0.752054795,0
174.89,0.926776173,0.753424658,0
174.902,0.92657827,0.751232877,0
174.915,0.924005541,0.751232877,0
174.926,0.927171977,0.75260274,0
174.938,0.927171977,0.75260274,0
174.95,0.924995052,0.753424658,0
174.962,0.927171977,0.753424658,0
174.974,0.923807639,0.753972603,0
174.986,0.926380368,0.753972603,0
174.998,0.925192955,0.753424658,0
175.01,0.926380368,0.753424658,0
175.022,0.92479715,0.752054795,0
175.034,0.926776173,0.752054795,0
175.048,0.925984564,0.750410959,0
175.059,0.926776173,0.750410959,0
175.07,0.92657827,0.751232877,0
175.083,0.928953097,0.751232877,0
175.095,0.925588759,0.753972603,0
175.108,0.927963586,0.753972603,0
175.119,0.925786661,0.751780822,0
175.132,0.92835939,0.751780822,0
175.143,0.922620226,0.752054795,0
175.155,0.92657827,0.752054795,0
175.167,0.923807639,0.750136986,0
175.179,0.926380368,0.750136986,0
175.191,0.925786661,0.750958904,0
175.204,0.925786661,0.750958904,0
175.215,0.925588759,0.751780822,0
175.227,0.928755195,0.751780822,0
175.239,0.922818128,0.750410959,0
175.251,0.927171977,0.750410959,0
175.263,0.923807639,0.75260274,0
175.276,0.926182466,0.75260274,0
175.287,0.925192955,0.751232877,0
175.299,0.92479715,0.751232877,0
175.311,0.921432812,0.750958904,0
175.324,0.925984564,0.750958904,0
175.336,0.923411835,0.751780822,0
175.348,0.924995052,0.751780822,0
175.36,0.925390857,0.751780822,0
175.372,0.927369879,0.751780822,0
175.384,0.923411835,0.751780822,0
175.396,0.926182466,0.751232877,0
175.408,0.925390857,0.751232877,0
175.42,0.920047497,0.751780822,0
175.432,0.925786661,0.751780822,0
175.444,0.925390857,0.750136986,0
175.456,0.923213932,0.750136986,0
175.468,0.924005541,0.751780822,0
175.48,0.922818128,0.751780822,0
175.492,0.924203443,0.749315068,0
175.504,0.923609737,0.749315068,0
175.516,0.927567782,0.748767123,0
175.528,0.922026519,0.748767123,0
175.541,0.922422323,0.750958904,0
175.553,0.925192955,0.750958904,0
175.565,0.92301603,0.750410959,0
175.577,0.923807639,0.750410959,0
175.589,0.923609737,0.748767123,0
175.605,0.921432812,0.748767123,0
175.614,0.922620226,0.749315068,0
175.625,0.922026519,0.749315068,0
175.637,0.924995052,0.749589041,0
175.649,0.922422323,0.749589041,0
175.661,0.926776173,0.749589041,0
175.673,0.924401346,0.749589041,0
175.685,0.921432812,0.751780822,0
175.698,0.925192955,0.751780822,0
175.709,0.919255888,0.750410959,0
175.722,0.925984564,0.750410959,0
175.734,0.920641203,0.749315068,0
175.746,0.919057985,0.749315068,0
175.758,0.92657827,0.750410959,0
175.771,0.922620226,0.750410959,0
175.782,0.924203443,0.750958904,0
175.794,0.924599248,0.750958904,0
175.806,0.92301603,0.750958904,0
175.818,0.922026519,0.750958904,0
175.83,0.925390857,0.753150685,0
175.842,0.923411835,0.753150685,0
175.854,0.920245399,0.751232877,0
175.866,0.921432812,0.751232877,0
175.878,0.922026519,0.75260274,0
175.89,0.922026519,0.75260274,0
175.903,0.918464279,0.752054795,0
175.915,0.923411835,0.752054795,0
175.927,0.921037008,0.752054795,0
175.939,0.92123491,0.752054795,0
175.951,0.923807639,0.752054795,0
175.963,0.922422323,0.751232877,0
175.975,0.921432812,0.751232877,0
175.987,0.922026519,0.751780822,0
176,0.919057985,0.751780822,0
176.011,0.921432812,0.751780822,0
176.023,0.918266376,0.751780822,0
176.035,0.922224421,0.751232877,0
176.047,0.920245399,0.751232877,0
176.059,0.921432812,0.749589041,0
176.071,0.921828617,0.749589041,0
176.083,0.922422323,0.750958904,0
176.096,0.922026519,0.750958904,0
176.108,0.924203443,0.751232877,0
176.12,0.920839105,0.751232877,0
176.132,0.923411835,0.751232877,0
176.144,0.920641203,0.751232877,0
176.158,0.921432812,0.752054795,0
176.168,0.918662181,0.752054795,0
176.18,0.922026519,0.751780822,0
176.192,0.919849594,0.751780822,0
176.204,0.92123491,0.751780822,0
176.216,0.921432812,0.751780822,0
176.228,0.922224421,0.751232877,0
176.24,0.921828617,0.751232877,0
176.252,0.923807639,0.75260274,0
176.264,0.92123491,0.75260274,0
176.277,0.922620226,0.753150685,0
176.288,0.921432812,0.753150685,0
176.301,0.922224421,0.752054795,0
176.313,0.918860083,0.752054795,0
176.325,0.920641203,0.750410959,0
176.337,0.919255888,0.750410959,0
176.349,0.920839105,0.753424658,0
176.361,0.920245399,0.753424658,0
176.373,0.92301603,0.750958904,0
176.385,0.920839105,0.750958904,0
176.398,0.922620226,0.750958904,0
176.409,0.920641203,0.751232877,0
176.421,0.923213932,0.751232877,0
176.433,0.919849594,0.751232877,0
176.445,0.920839105,0.751232877,0
176.457,0.922620226,0.751232877,0
176.469,0.91945379,0.751232877,0
176.481,0.919057985,0.75260274,0
176.493,0.922620226,0.75260274,0
176.506,0.920443301,0.750410959,0
176.518,0.921630714,0.750410959,0
176.53,0.92123491,0.751780822,0
176.542,0.922026519,0.751780822,0
176.554,0.919849594,0.753150685,0
176.567,0.921828617,0.753150685,0
176.578,0.922422323,0.751780822,0
176.591,0.918860083,0.751780822,0
176.602,0.920641203,0.75260274,0
176.614,0.921037008,0.75260274,0
176.627,0.918860083,0.751232877,0
176.639,0.921432812,0.751232877,0
176.65,0.920443301,0.750136986,0
176.662,0.920641203,0.750136986,0
176.674,0.920245399,0.750958904,0
176.686,0.921037008,0.750958904,0
176.699,0.922620226,0.750410959,0
176.713,0.920245399,0.750410959,0
176.723,0.91945379,0.751232877,0
176.736,0.918266376,0.751232877,0
176.747,0.921630714,0.750410959,0
176.759,0.918068474,0.750410959,0
176.771,0.918464279,0.750410959,0
176.783,0.919255888,0.750410959,0
176.795,0.917870572,0.749589041,0
176.807,0.918464279,0.749589041,0
176.819,0.919849594,0.748219178,0
176.831,0.919255888,0.748219178,0
176.843,0.919651692,0.750136986,0
176.856,0.91767267,0.750136986,0
176.868,0.91945379,0.751232877,0
176.879,0.917078963,0.751232877,0
176.891,0.91767267,0.751232877,0
176.903,0.915297843,0.751232877,0
176.917,0.917078963,0.750136986,0
176.927,0.916287354,0.750136986,0
176.939,0.917474767,0.748767123,0
176.951,0.917078963,0.750136986,0
176.964,0.919057985,0.750136986,0
176.976,0.918068474,0.750410959,0
176.988,0.919057985,0.750410959,0
177,0.916485256,0.750958904,0
177.012,0.918266376,0.750958904,0
177.024,0.91589155,0.750136986,0
177.036,0.91767267,0.750136986,0
177.048,0.914704136,0.749589041,0
177.061,0.917078963,0.749589041,0
177.072,0.914704136,0.750958904,0
177.084,0.91767267,0.750958904,0
177.097,0.91767267,0.750136986,0
177.108,0.918068474,0.750136986,0
177.121,0.918860083,0.750410959,0
177.133,0.91589155,0.750410959,0
177.145,0.918464279,0.750136986,0
177.157,0.915297843,0.750136986,0
177.169,0.913318821,0.750410959,0
177.181,0.918662181,0.750410959,0
177.193,0.915693647,0.750410959,0
177.206,0.918662181,0.750410959,0
177.217,0.912329309,0.752054795,0
177.23,0.916881061,0.752054795,0
177.241,0.918068474,0.750136986,0
177.253,0.916485256,0.750136986,0
177.269,0.91589155,0.750410959,0
177.277,0.917870572,0.750410959,0
177.289,0.916485256,0.752054795,0
177.301,0.916485256,0.752054795,0
177.314,0.918266376,0.750136986,0
177.326,0.915099941,0.750136986,0
177.338,0.916881061,0.752054795,0
177.35,0.915693647,0.752054795,0
177.362,0.916683159,0.752054795,0
177.374,0.915297843,0.752054795,0
177.386,0.916683159,0.750958904,0
177.398,0.917276865,0.752054795,0
177.41,0.915495745,0.752054795,0
177.422,0.917276865,0.753424658,0
177.434,0.91767267,0.753424658,0
177.446,0.91589155,0.753972603,0
177.458,0.916485256,0.753972603,0
177.47,0.915099941,0.754794521,0
177.482,0.918266376,0.754794521,0
177.495,0.913516723,0.754246575,0
177.507,0.914506234,0.754246575,0
177.519,0.915099941,0.753150685,0
177.53,0.915297843,0.753150685,0
177.543,0.914506234,0.753150685,0
177.555,0.91589155,0.753150685,0
177.567,0.915099941,0.753424658,0
177.579,0.916683159,0.753424658,0
177.591,0.914110429,0.754246575,0
177.603,0.91767267,0.754246575,0
177.615,0.916485256,0.754794521,0
177.627,0.913516723,0.754794521,0
177.639,0.912131407,0.753424658,0
177.651,0.917276865,0.753424658,0
177.663,0.912527212,0.753150685,0
177.675,0.916089452,0.753150685,0
177.687,0.913516723,0.753972603,0
177.699,0.917078963,0.753972603,0
177.711,0.915297843,0.753972603,0
177.724,0.915693647,0.753972603,0
177.736,0.914110429,0.753150685,0
177.748,0.916287354,0.753150685,0
177.76,0.914704136,0.754246575,0
177.772,0.914506234,0.754246575,0
177.785,0.914506234,0.753424658,0
177.796,0.915495745,0.753424658,0
177.808,0.912527212,0.753424658,0
177.82,0.916287354,0.753424658,0
177.832,0.914506234,0.753424658,0
177.844,0.915297843,0.753424658,0
177.856,0.914110429,0.75260274,0
177.868,0.91589155,0.75260274,0
177.88,0.913912527,0.753972603,0
177.892,0.913516723,0.753972603,0
177.904,0.915693647,0.755342466,0
177.916,0.913318821,0.755342466,0
177.93,0.914506234,0.750958904,0
177.941,0.913516723,0.754246575,0
177.953,0.912329309,0.754246575,0
177.965,0.916485256,0.750410959,0
177.977,0.914308332,0.750410959,0
177.989,0.914704136,0.750410959,0
178.001,0.914902038,0.750410959,0
178.013,0.914902038,0.751780822,0
178.025,0.914506234,0.751780822,0
178.037,0.914110429,0.752054795,0
178.05,0.914704136,0.752054795,0
178.061,0.910350287,0.752054795,0
178.074,0.91589155,0.752054795,0
178.085,0.909162874,0.751232877,0
178.097,0.919057985,0.751232877,0
178.109,0.909162874,0.753424658,0
178.121,0.914110429,0.753424658,0
178.134,0.914506234,0.748767123,0
178.145,0.911339798,0.748767123,0
178.157,0.91589155,0.751232877,0
178.17,0.913714625,0.751232877,0
178.182,0.911933505,0.753150685,0
178.194,0.916881061,0.753150685,0
178.206,0.910943994,0.752054795,0
178.219,0.914704136,0.752054795,0
178.23,0.912527212,0.75260274,0
178.242,0.913516723,0.75260274,0
178.254,0.910548189,0.753424658,0
178.267,0.912527212,0.753424658,0
178.278,0.914110429,0.750958904,0
178.29,0.914506234,0.750958904,0
178.302,0.913120918,0.752054795,0
178.314,0.915693647,0.752054795,0
178.326,0.912725114,0.755342466,0
178.338,0.91589155,0.755342466,0
178.35,0.915495745,0.753972603,0
178.362,0.911933505,0.753972603,0
178.374,0.913516723,0.752054795,0
178.387,0.913912527,0.752054795,0
178.399,0.910746091,0.753424658,0
178.411,0.914308332,0.753424658,0
178.424,0.913912527,0.752054795,0
178.435,0.913318821,0.752054795,0
178.448,0.914506234,0.753150685,0
178.459,0.915297843,0.753972603,0
178.471,0.913714625,0.753972603,0
178.483,0.914110429,0.753424658,0
178.495,0.913714625,0.753424658,0
178.507,0.911141896,0.755342466,0
178.519,0.914308332,0.755342466,0
178.531,0.913912527,0.754246575,0
178.544,0.913516723,0.754246575,0
178.555,0.911735603,0.753972603,0
178.568,0.914506234,0.753972603,0
178.579,0.913516723,0.753424658,0
178.591,0.915297843,0.753424658,0
178.604,0.914902038,0.752054795,0
178.616,0.914704136,0.752054795,0
178.628,0.914110429,0.753972603,0
178.64,0.912923016,0.753972603,0
178.653,0.9115377,0.753972603,0
178.664,0.915297843,0.753972603,0
178.676,0.910746091,0.753150685,0
178.688,0.913912527,0.753150685,0
178.7,0.911735603,0.75260274,0
178.713,0.913120918,0.75260274,0
178.724,0.913318821,0.751232877,0
178.736,0.913912527,0.751232877,0
178.748,0.913912527,0.750410959,0
178.761,0.915693647,0.750410959,0
178.773,0.912131407,0.751232877,0
178.784,0.914704136,0.751232877,0
178.797,0.912923016,0.75260274,0
178.809,0.914506234,0.75260274,0
178.821,0.912725114,0.752054795,0
178.833,0.914704136,0.752054795,0
178.845,0.911735603,0.75260274,0
178.857,0.914110429,0.75260274,0
178.869,0.914110429,0.752054795,0
178.881,0.916089452,0.752054795,0
178.893,0.91589155,0.750410959,0
178.905,0.915495745,0.750410959,0
178.917,0.913516723,0.751232877,0
178.929,0.915297843,0.751232877,0
178.941,0.91589155,0.753150685,0
178.954,0.912923016,0.752054795,0
178.966,0.915297843,0.752054795,0
178.977,0.914506234,0.752054795,0
178.992,0.912329309,0.750410959,0
179.002,0.913516723,0.750410959,0
179.015,0.913516723,0.751780822,0
179.026,0.914506234,0.753150685,0
179.038,0.914704136,0.753150685,0
179.05,0.915297843,0.751780822,0
179.063,0.916485256,0.751780822,0
179.074,0.912923016,0.752054795,0
179.086,0.916089452,0.752054795,0
179.098,0.912923016,0.749589041,0
179.11,0.914704136,0.749589041,0
179.122,0.912131407,0.751780822,0
179.134,0.912329309,0.751780822,0
179.146,0.914704136,0.750958904,0
179.158,0.914902038,0.750958904,0
179.17,0.915297843,0.753424658,0
179.183,0.91589155,0.753424658,0
179.194,0.915693647,0.753150685,0
179.206,0.916485256,0.753150685,0
179.219,0.913912527,0.753150685,0
179.231,0.914704136,0.753150685,0
179.243,0.912527212,0.753424658,0
179.255,0.915693647,0.753424658,0
179.267,0.912725114,0.753972603,0
179.279,0.915297843,0.753972603,0
179.291,0.912329309,0.755342466,0
179.303,0.914902038,0.755342466,0
179.315,0.914704136,0.753972603,0
179.327,0.915099941,0.753972603,0
179.339,0.915099941,0.75260274,0
179.351,0.917078963,0.75260274,0
179.364,0.914110429,0.753150685,0
179.375,0.916485256,0.753150685,0
179.387,0.914110429,0.75260274,0
179.399,0.913516723,0.75260274,0
179.411,0.916881061,0.753972603,0
179.424,0.915693647,0.753972603,0
179.436,0.913318821,0.753150685,0
179.448,0.915495745,0.753150685,0
179.46,0.91589155,0.753150685,0
179.472,0.916881061,0.752054795,0
179.484,0.914704136,0.752054795,0
179.496,0.918860083,0.753972603,0
179.508,0.917078963,0.753972603,0
179.521,0.915495745,0.756438356,0
179.533,0.918266376,0.756438356,0
179.544,0.91589155,0.753424658,0
179.556,0.918068474,0.753424658,0
179.569,0.916089452,0.754794521,0
179.581,0.914308332,0.754794521,0
179.592,0.918266376,0.753424658,0
179.604,0.917276865,0.753424658,0
179.617,0.917078963,0.754794521,0
179.629,0.91767267,0.754794521,0
179.642,0.918860083,0.753972603,0
179.653,0.918266376,0.753972603,0
179.665,0.91767267,0.753424658,0
179.677,0.918266376,0.753424658,0
179.689,0.914506234,0.753972603,0
179.702,0.917870572,0.753972603,0
179.713,0.917870572,0.753424658,0
179.725,0.916683159,0.753424658,0
179.737,0.915297843,0.754246575,0
179.75,0.918464279,0.754246575,0
179.761,0.917870572,0.753972603,0
179.773,0.917078963,0.753972603,0
179.785,0.918860083,0.753972603,0
179.797,0.920047497,0.753972603,0
179.809,0.916287354,0.753972603,0
179.821,0.918068474,0.753972603,0
179.834,0.915693647,0.753424658,0
179.846,0.918266376,0.753424658,0
179.858,0.913714625,0.753150685,0
179.87,0.921432812,0.753150685,0
179.882,0.915297843,0.753150685,0
179.894,0.917078963,0.753150685,0
179.906,0.918860083,0.753150685,0
179.918,0.91945379,0.753150685,0
179.93,0.91767267,0.753972603,0
179.942,0.92123491,0.753972603,0
179.954,0.917870572,0.753150685,0
179.966,0.917870572,0.753150685,0
179.979,0.916485256,0.752054795,0
179.99,0.920839105,0.753424658,0
180.003,0.918068474,0.753424658,0
180.014,0.918266376,0.754794521,0
180.026,0.917870572,0.754794521,0
180.038,0.921630714,0.753424658,0
180.052,0.918860083,0.753424658,0
180.063,0.919849594,0.753972603,0
180.075,0.91945379,0.753972603,0
180.087,0.922026519,0.75260274,0
180.099,0.919057985,0.75260274,0
180.111,0.92123491,0.753972603,0
180.123,0.920641203,0.753972603,0
180.135,0.920443301,0.755342466,0
180.147,0.920047497,0.755342466,0
180.159,0.921828617,0.75260274,0
180.171,0.918464279,0.75260274,0
180.183,0.92123491,0.753972603,0
180.195,0.91945379,0.753972603,0
180.207,0.921432812,0.75260274,0
180.22,0.921432812,0.75260274,0
180.231,0.922422323,0.753150685,0
180.244,0.920245399,0.753150685,0
180.255,0.921432812,0.753424658,0
180.267,0.922026519,0.753424658,0
180.28,0.91945379,0.753972603,0
180.292,0.920641203,0.753972603,0
180.304,0.91945379,0.753150685,0
180.316,0.918860083,0.753150685,0
180.328,0.920839105,0.753972603,0
180.34,0.92123491,0.753972603,0
180.352,0.918662181,0.753972603,0
180.364,0.932911142,0.753972603,0
180.376,0.913714625,0.753424658,0
180.389,0.917870572,0.753424658,0
180.401,0.928161488,0.754794521,0
180.412,0.913516723,0.754794521,0
180.424,0.924599248,0.751232877,0
180.436,0.921037008,0.751232877,0
180.448,0.916881061,0.749315068,0
180.46,0.922422323,0.749315068,0
180.472,0.917078963,0.751780822,0
180.484,0.921432812,0.751780822,0
180.496,0.922422323,0.750410959,0
180.508,0.921828617,0.750410959,0
180.521,0.923609737,0.749315068,0
180.533,0.921630714,0.749315068,0
180.545,0.921432812,0.749315068,0
180.557,0.922026519,0.747123288,0
180.57,0.91767267,0.747123288,0
180.581,0.924401346,0.745479452,0
180.593,0.921037008,0.745479452,0
180.605,0.920641203,0.747945205,0
180.618,0.922818128,0.747945205,0
180.629,0.923411835,0.747123288,0
180.641,0.923213932,0.747123288,0
180.653,0.922818128,0.745479452,0
180.665,0.924203443,0.745479452,0
180.678,0.925588759,0.745479452,0
180.69,0.920641203,0.745479452,0
180.702,0.924005541,0.744657534,0
180.714,0.921630714,0.744657534,0
180.726,0.924005541,0.745753425,0
180.738,0.922224421,0.745753425,0
180.75,0.925390857,0.74739726,0
180.762,0.923411835,0.74739726,0
180.774,0.924005541,0.747123288,0
180.786,0.925390857,0.747123288,0
180.798,0.925984564,0.746575342,0
180.811,0.923411835,0.746575342,0
180.822,0.927369879,0.745479452,0
180.835,0.922224421,0.745479452,0
180.847,0.927171977,0.748219178,0
180.859,0.920839105,0.748219178,0
180.871,0.928557293,0.750410959,0
180.883,0.919255888,0.750410959,0
180.895,0.929942608,0.748767123,0
180.907,0.922422323,0.748767123,0
180.919,0.924005541,0.748767123,0
180.931,0.927369879,0.748767123,0
180.943,0.925588759,0.748219178,0
180.955,0.925390857,0.748219178,0
180.967,0.927765684,0.748219178,0
180.979,0.925984564,0.748219178,0
180.991,0.927963586,0.750410959,0
181.003,0.925588759,0.750410959,0
181.017,0.927369879,0.750410959,0
181.027,0.926182466,0.750410959,0
181.041,0.925786661,0.748219178,0
181.052,0.923411835,0.746575342,0
181.064,0.927171977,0.746575342,0
181.076,0.926380368,0.747945205,0
181.088,0.927963586,0.747945205,0
181.1,0.926974075,0.74739726,0
181.113,0.929348902,0.74739726,0
181.124,0.927567782,0.747123288,0
181.136,0.92835939,0.747123288,0
181.148,0.927369879,0.745753425,0
181.16,0.926380368,0.745753425,0
181.172,0.92479715,0.744931507,0
181.184,0.926380368,0.744931507,0
181.196,0.924005541,0.74630137,0
181.209,0.927567782,0.74630137,0
181.22,0.926776173,0.746575342,0
181.233,0.927963586,0.746575342,0
181.244,0.925984564,0.747123288,0
181.256,0.928953097,0.747123288,0
181.269,0.927567782,0.744657534,0
181.281,0.927171977,0.744657534,0
181.293,0.927369879,0.744931507,0
181.305,0.925984564,0.744931507,0
181.317,0.927963586,0.746575342,0
181.329,0.927963586,0.746575342,0
181.341,0.927369879,0.74630137,0
181.353,0.928953097,0.74630137,0
181.365,0.925390857,0.74739726,0
181.377,0.931723728,0.74739726,0
181.389,0.927369879,0.745479452,0
181.401,0.926974075,0.745479452,0
181.413,0.930338413,0.744657534,0
181.425,0.925984564,0.744657534,0
181.437,0.929150999,0.74630137,0
181.449,0.925984564,0.74630137,0
181.461,0.929942608,0.747945205,0
181.473,0.928557293,0.747945205,0
181.485,0.925390857,0.74739726,0
181.497,0.929942608,0.74739726,0
181.509,0.928557293,0.744931507,0
181.521,0.925984564,0.744931507,0
181.534,0.927963586,0.744931507,0
181.546,0.929744706,0.744931507,0
181.558,0.927963586,0.744931507,0
181.57,0.92835939,0.745753425,0
181.582,0.928557293,0.745753425,0
181.594,0.928161488,0.745479452,0
181.606,0.928755195,0.745479452,0
181.619,0.92835939,0.743287671,0
181.63,0.927963586,0.743287671,0
181.643,0.927171977,0.743561644,0
181.654,0.930338413,0.743561644,0
181.666,0.929546804,0.741643836,0
181.678,0.929744706,0.741643836,0
181.69,0.931723728,0.743287671,0
181.703,0.930140511,0.743287671,0
181.715,0.925984564,0.741917808,0
181.726,0.934890164,0.741917808,0
181.739,0.928557293,0.740821918,0
181.751,0.928755195,0.740821918,0
181.763,0.930140511,0.742465753,0
181.775,0.928953097,0.742465753,0
181.787,0.930734217,0.740273973,0
181.799,0.930536315,0.740273973,0
181.811,0.930734217,0.74109589,0
181.826,0.930140511,0.74109589,0
181.835,0.931525826,0.740821918,0
181.848,0.932911142,0.740821918,0
181.859,0.931327924,0.739452055,0
181.871,0.931921631,0.739452055,0
181.883,0.929744706,0.740821918,0
181.896,0.931327924,0.740821918,0
181.907,0.929942608,0.74109589,0
181.919,0.93093212,0.74109589,0
181.931,0.931327924,0.741917808,0
181.944,0.932317435,0.741917808,0
181.956,0.933504849,0.740821918,0
181.968,0.931327924,0.740821918,0
181.98,0.933306946,0.740273973,0
181.992,0.933109044,0.740273973,0
182.005,0.932515337,0.74109589,0
182.016,0.933702751,0.74109589,0
182.029,0.932119533,0.739452055,0
182.04,0.933504849,0.742739726,0
182.054,0.930734217,0.742739726,0
182.064,0.932911142,0.740273973,0
182.076,0.934692262,0.740273973,0
182.088,0.933900653,0.739178082,0
182.101,0.932119533,0.739178082,0
182.113,0.936473382,0.74109589,0
182.125,0.93271324,0.74109589,0
182.137,0.937067089,0.741917808,0
182.149,0.933306946,0.741917808,0
182.161,0.93271324,0.743561644,0
182.174,0.93449436,0.743561644,0
182.185,0.936077578,0.742465753,0
182.198,0.933109044,0.742465753,0
182.209,0.933504849,0.741917808,0
182.221,0.934890164,0.741917808,0
182.234,0.935088066,0.743287671,0
182.246,0.935088066,0.743287671,0
182.258,0.936473382,0.742739726,0
182.27,0.937067089,0.742739726,0
182.282,0.936473382,0.743287671,0
182.294,0.935483871,0.743287671,0
182.306,0.936869187,0.743561644,0
182.318,0.933702751,0.743561644,0
182.33,0.935879675,0.742739726,0
182.342,0.934890164,0.742739726,0
182.354,0.935681773,0.742739726,0
182.366,0.93627548,0.742739726,0
182.382,0.93627548,0.743561644,0
182.39,0.9380566,0.743561644,0
182.402,0.937067089,0.742739726,0
182.414,0.937462893,0.742739726,0
182.426,0.937067089,0.742739726,0
182.438,0.93627548,0.742739726,0
182.45,0.937067089,0.742739726,0
182.462,0.936077578,0.742739726,0
182.475,0.937660796,0.743561644,0
182.487,0.940431427,0.743561644,0
182.499,0.937858698,0.744931507,0
182.511,0.935483871,0.744931507,0
182.523,0.940827231,0.743561644,0
182.535,0.937858698,0.742739726,0
182.547,0.9380566,0.742739726,0
182.559,0.938254502,0.743561644,0
182.571,0.939244013,0.743561644,0
182.583,0.940035622,0.741917808,0
182.595,0.939244013,0.741917808,0
182.608,0.937264991,0.742739726,0
182.619,0.940431427,0.742739726,0
182.631,0.938650307,0.740821918,0
182.643,0.938848209,0.740821918,0
182.656,0.941420938,0.739178082,0
182.667,0.940035622,0.739178082,0
182.679,0.940827231,0.739452055,0
182.691,0.940827231,0.739452055,0
182.704,0.942410449,0.739178082,0
182.716,0.94161884,0.739178082,0
182.728,0.94161884,0.74109589,0
182.74,0.942212547,0.74109589,0
182.752,0.940233525,0.741643836,0
182.764,0.941025134,0.741643836,0
182.776,0.944983178,0.739178082,0
182.788,0.935285969,0.739178082,0
182.8,0.945576885,0.738630137,0
182.812,0.944389472,0.738630137,0
182.824,0.941816743,0.740273973,0
182.836,0.945181081,0.740273973,0
182.848,0.945181081,0.740273973,0
182.86,0.943795765,0.740273973,0
182.872,0.945576885,0.739178082,0
182.884,0.945576885,0.739178082,0
182.896,0.944191569,0.738630137,0
182.908,0.944785276,0.738630137,0
182.92,0.945378983,0.740273973,0
182.937,0.943004156,0.739452055,0
182.945,0.945378983,0.739452055,0
182.957,0.945181081,0.739452055,0
182.969,0.947160103,0.74,0
182.981,0.945576885,0.74,0
182.994,0.947160103,0.741643836,0
183.005,0.945576885,0.741643836,0
183.017,0.945576885,0.741917808,0
183.029,0.946962201,0.741917808,0
183.042,0.945378983,0.74,0
183.053,0.944983178,0.74,0
183.066,0.942806254,0.741643836,0
183.077,0.944389472,0.74109589,0
