time,brake,rpm,speed
172.539,0,0.954016034,0.892783505
172.551,0,0.954016034,0.895189003
172.563,0,0.955226138,0.896305842
172.575,0,0.955226138,0.896305842
172.587,0,0.955226138,0.897164948
172.599,0,0.955226138,0.895790378
172.611,0,0.956587506,0.895189003
172.623,0,0.956587506,0.896735395
172.636,0,0.956587506,0.898109966
172.647,0,0.956587506,0.898109966
172.659,0,0.955226138,0.897938144
172.672,0,0.955226138,0.898539519
172.684,0,0.955226138,0.900085911
172.696,0,0.955226138,0.900429553
172.708,0,0.955226138,0.900859107
172.72,0,0.955226138,0.900085911
172.732,0,0.956587506,0.900085911
172.744,0,0.956587506,0.900859107
172.757,0,0.956587506,0.902319588
172.768,0,0.956587506,0.903350515
172.78,0,0.95779761,0.903092784
172.792,0,0.95779761,0.903350515
172.805,0,0.95779761,0.902749141
172.817,0,0.95779761,0.904553265
172.829,0,0.959007714,0.904896907
172.841,0,0.959007714,0.904810997
172.853,0,0.959007714,0.904123711
172.865,0,0.959007714,0.904553265
172.877,0,0.960369082,0.907388316
172.889,0,0.960369082,0.907560137
172.901,0,0.959007714,0.909621993
172.913,0,0.959007714,0.908762887
172.925,0,0.960369082,0.90652921
172.937,0,0.960369082,0.908419244
172.949,0,0.961579186,0.909364261
172.962,0,0.961579186,0.910223368
172.973,0,0.961579186,0.910824742
172.986,0,0.961579186,0.909793814
172.999,0,0.962940554,0.909793814
173.01,0,0.962940554,0.912027491
173.023,0,0.962940554,0.912027491
173.034,0,0.962940554,0.912800687
173.047,0,0.962940554,0.912542955
173.058,0,0.962940554,0.912027491
173.07,0,0.962940554,0.914175258
173.083,0,0.962940554,0.915292096
173.094,0,0.962940554,0.916666667
173.107,0,0.962940554,0.915893471
173.119,0,0.962940554,0.914776632
173.131,0,0.964150658,0.914776632
173.143,0,0.964150658,0.916323024
173.155,0,0.964150658,0.918127148
173.167,0,0.964150658,0.918041237
173.179,0,0.964150658,0.918127148
173.191,0,0.964150658,0.917268041
173.203,0,0.965360762,0.919072165
173.215,0,0.965360762,0.919501718
173.227,0,0.96672213,0.919415808
173.24,0,0.96672213,0.919243986
173.251,0,0.968083497,0.919501718
173.263,0,0.968083497,0.921219931
173.276,0,0.969293602,0.921821306
173.288,0,0.969293602,0.922164948
173.3,0,0.968083497,0.921219931
173.312,0,0.968083497,0.92104811
173.324,0,0.969293602,0.92371134
173.336,0,0.969293602,0.924828179
173.348,0,0.968083497,0.925687285
173.36,0,0.968083497,0.924656357
173.372,0,0.968083497,0.924054983
173.385,0,0.968083497,0.924312715
173.396,0,0.968083497,0.926975945
173.408,0,0.968083497,0.929639175
173.42,0,0.969293602,0.92757732
173.433,0,0.969293602,0.923969072
173.445,0,0.969293602,0.92637457
173.457,0,0.969293602,0.929295533
173.469,0,0.969293602,0.929295533
173.481,0,0.970654969,0.928350515
173.493,0,0.970654969,0.927319588
173.506,0,0.969293602,0.928264605
173.517,0,0.969293602,0.931013746
173.529,0,0.971865073,0.932474227
173.541,0,0.971865073,0.930927835
173.554,0,0.973226441,0.930412371
173.565,0,0.973226441,0.931443299
173.578,0,0.973226441,0.932474227
173.59,0,0.973226441,0.933934708
173.602,0,0.970654969,0.934879725
173.614,0,0.970654969,0.933934708
173.626,0,0.971865073,0.932817869
173.638,0,0.971865073,0.934364261
173.65,0,0.971865073,0.934965636
173.662,0,0.971865073,0.936941581
173.674,0,0.973226441,0.936512027
173.686,0,0.973226441,0.936254296
173.698,0,0.973226441,0.935652921
173.711,0,0.973226441,0.936769759
173.722,0,0.971865073,0.937714777
173.734,0,0.971865073,0.937714777
173.746,0,0.974436545,0.937371134
173.758,0,0.974436545,0.937542955
173.77,0,0.975797913,0.939347079
173.783,0,0.975797913,0.939175258
173.795,0,0.975797913,0.939604811
173.807,0,0.975797913,0.939003436
173.819,0,0.974436545,0.9395189
173.831,0,0.974436545,0.942525773
173.843,0,0.975797913,0.941237113
173.855,0,0.975797913,0.941752577
173.867,0,0.975797913,0.941065292
173.879,0,0.975797913,0.941323024
173.891,0,0.975797913,0.943213058
173.904,0,0.975797913,0.944072165
173.915,0,0.975797913,0.945103093
173.928,0,0.975797913,0.943213058
173.939,0,0.97715928,0.943814433
173.951,0,0.97715928,0.944501718
173.964,0,0.97715928,0.945103093
173.976,0,0.978520647,0.947594502
173.988,0,0.978520647,0.946735395
174,0,0.978520647,0.945274914
174.012,0,0.978520647,0.945360825
174.025,0,0.979730752,0.946563574
174.036,0,0.979730752,0.948883162
174.048,0,0.979730752,0.948883162
174.06,0,0.979730752,0.95
174.072,0,0.978520647,0.947164948
174.085,0,0.978520647,0.949054983
174.097,0,0.979730752,0.95137457
174.109,0,0.979730752,0.949570447
174.121,0,0.979730752,0.950515464
174.133,0,0.979730752,0.950257732
174.145,0,0.979730752,0.950687285
174.157,0,0.979730752,0.951975945
174.169,0,0.979730752,0.953522337
174.181,0,0.979730752,0.950945017
174.193,0,0.981092119,0.951460481
174.206,0,0.981092119,0.953608247
174.217,0,0.981092119,0.953522337
174.229,0,0.981092119,0.953780069
174.241,0,0.981092119,0.953092784
174.253,0,0.981092119,0.953780069
174.266,0,0.982453487,0.95532646
174.278,0,0.982453487,0.955670103
174.29,0,0.979730752,0.955498282
174.302,0,0.979730752,0.953608247
174.314,0,0.981092119,0.956099656
174.327,0,0.981092119,0.957216495
174.338,0,0.982453487,0.956185567
174.351,0,0.982453487,0.957989691
174.363,0,0.983814854,0.956013746
174.374,0,0.983814854,0.958161512
174.386,0,0.983814854,0.958848797
174.399,0,0.983814854,0.958762887
174.411,0,0.985024958,0.959621993
174.423,0,0.985024958,0.957817869
174.435,0,0.983814854,0.958333333
174.447,0,0.985024958,0.960137457
174.459,0,0.985024958,0.961168385
174.471,0,0.985024958,0.9604811
174.484,0,0.985024958,0.959621993
174.496,0,0.983814854,0.960652921
174.507,0,0.983814854,0.961597938
174.519,0,0.985024958,0.961941581
174.531,0,0.985024958,0.963402062
174.544,0,0.985024958,0.961597938
174.555,0,0.985024958,0.961769759
174.568,0,0.985024958,0.963230241
174.579,0,0.985024958,0.964003436
174.592,0,0.987747693,0.965034364
174.604,0,0.987747693,0.964347079
174.616,0,0.986386326,0.963316151
174.628,0,0.986386326,0.964175258
174.64,0,0.986386326,0.965549828
174.652,0,0.986386326,0.966924399
174.665,0,0.987747693,0.966752577
174.676,0,0.987747693,0.965034364
174.688,0,0.986386326,0.964862543
174.7,0,0.986386326,0.967268041
174.712,0,0.986386326,0.969072165
174.724,0,0.986386326,0.968213058
174.736,0,0.987747693,0.966924399
174.749,0,0.987747693,0.966752577
174.76,0,0.987747693,0.969072165
174.773,0,0.987747693,0.970618557
174.785,0,0.987747693,0.970103093
174.797,0,0.987747693,0.969072165
174.809,0,0.989109061,0.968900344
174.821,0,0.989109061,0.970876289
174.834,0,0.989109061,0.972164948
174.845,0,0.989109061,0.971477663
174.857,0,0.989109061,0.970876289
174.869,0,0.989109061,0.970618557
174.882,0,0.987747693,0.972508591
174.894,0,0.987747693,0.974226804
174.907,0,0.987747693,0.972766323
174.918,0,0.987747693,0.971821306
174.93,0,0.990470428,0.972938144
174.942,0,0.989109061,0.974914089
174.954,0,0.989109061,0.976116838
174.966,0,0.991831795,0.974398625
174.978,0,0.991831795,0.972938144
174.99,0,0.991831795,0.974312715
175.003,0,0.991831795,0.97637457
175.014,0,0.990470428,0.97628866
175.026,0,0.990470428,0.976030928
175.038,0,0.990470428,0.974656357
175.05,0,0.990470428,0.975429553
175.062,0,0.990470428,0.97757732
175.075,0,0.990470428,0.978865979
175.087,0,0.990470428,0.978350515
175.099,0,0.990470428,0.976804124
175.111,0,0.991831795,0.977147766
175.123,0,0.991831795,0.978264605
175.135,0,0.993193163,0.980756014
175.148,0,0.993193163,0.978865979
175.16,0,0.993193163,0.977749141
175.171,0,0.993193163,0.979295533
175.183,0,0.993193163,0.980756014
175.195,0,0.993193163,0.98152921
175.207,0,0.99455453,0.980068729
175.221,0,0.99455453,0.979639175
175.232,0,0.993193163,0.981872852
175.244,0,0.993193163,0.981958763
175.256,0,0.993193163,0.983075601
175.269,0,0.993193163,0.981357388
175.28,0,0.99455453,0.981701031
175.292,0,0.99455453,0.983075601
175.304,0,0.995915898,0.983762887
175.316,0,0.995915898,0.984536082
175.328,0,0.99455453,0.982130584
175.34,0,0.99455453,0.983075601
175.353,0,0.995915898,0.985051546
175.365,0,0.995915898,0.985824742
175.377,0,0.995915898,0.986340206
175.389,0,0.995915898,0.983762887
175.401,0,0.995915898,0.984364261
175.413,0,0.997277265,0.987371134
175.425,0,0.997277265,0.987027491
175.437,0,0.995915898,0.986426117
175.449,0,0.995915898,0.984707904
175.462,0,0.997277265,0.986426117
175.473,0,0.997277265,0.987371134
175.485,0,0.997277265,0.987542955
175.497,0,0.997277265,0.987886598
175.509,0,0.997277265,0.986769759
175.522,0,0.997277265,0.987542955
175.534,0,0.99455453,0.988487973
175.545,0,0.99455453,0.987886598
175.557,0,0.990470428,0.988487973
175.57,0,0.990470428,0.988058419
175.582,0,0.987747693,0.98814433
175.594,0,0.987747693,0.9895189
175.606,0,0.982453487,0.989261168
175.619,0,0.982453487,0.989948454
175.631,0,0.97715928,0.989003436
175.642,0,0.97715928,0.988487973
175.654,0,0.970654969,0.990034364
175.666,0,0.970654969,0.989776632
175.679,0,0.969293602,0.990549828
175.691,0,0.969293602,0.98943299
175.703,0,0.964150658,0.98814433
175.715,0,0.964150658,0.990292096
175.727,0,0.959007714,0.991408935
175.739,0,0.959007714,0.991065292
175.751,0,0.954016034,0.989948454
175.763,0,0.954016034,0.988058419
175.775,0,0.949024353,0.991065292
175.787,0,0.949024353,0.992182131
175.799,0,0.944032673,0.991237113
175.811,0,0.944032673,0.990549828
175.824,0,0.939192255,0.988487973
175.835,0,0.939192255,0.990378007
175.847,0,0.934351838,0.993127148
175.86,0,0.934351838,0.992955326
175.872,0,0.92951142,0.989175258
175.884,0,0.92951142,0.989776632
175.896,0,0.92603237,0.990549828
175.909,0,0.920133111,0.992010309
175.92,0,0.920133111,0.990893471
175.932,0,0.916654061,0.991065292
175.944,0,0.916654061,0.990463918
175.956,0,0.913175011,0.990034364
175.968,0,0.913175011,0.991237113
175.981,0,0.907578279,0.989261168
175.993,0,0.907578279,0.989261168
176.005,0,0.904099229,0.989776632
176.017,0,0.904099229,0.991237113
176.029,0,0.901830283,0.990292096
176.041,0,0.901830283,0.988316151
176.053,0,0.899561337,0.988831615
176.065,0,0.899561337,0.990549828
176.077,0,0.89623355,0.991065292
176.089,0,0.89623355,0.9895189
176.101,0,0.893057026,0.987027491
176.113,0,0.893057026,0.987542955
176.125,0,0.888670398,0.989776632
176.138,0,0.888670398,0.989776632
176.15,0,0.885342611,0.988745704
176.162,0,0.885342611,0.987199313
176.174,0,0.878989563,0.987371134
176.187,0,0.878989563,0.988745704
176.198,0,0.873695356,0.987371134
176.21,0,0.873695356,0.9854811
176.222,0,0.872636515,0.985137457
176.234,0,0.872636515,0.985824742
176.246,0,0.871577674,0.986683849
176.258,0,0.871577674,0.986769759
176.27,0,0.869459991,0.986683849
176.283,0,0.869459991,0.986254296
176.295,0,0.864317047,0.985223368
176.307,0,0.864317047,0.985137457
176.319,0,0.860232945,0.9854811
176.331,0,0.860232945,0.984965636
176.343,0,0.850098321,0.984707904
176.355,0,0.850098321,0.983247423
176.368,0,0.848131901,0.983419244
176.379,0,0.842232643,0.98419244
176.391,0,0.842232643,0.984536082
176.404,0,0.835425805,0.985137457
176.415,0,0.835425805,0.982817869
176.428,0,0.830585388,0.98290378
176.44,0,0.830585388,0.983762887
176.452,0,0.824081077,0.983419244
176.464,0,0.824081077,0.982646048
176.476,0,0.817576766,0.981013746
176.488,0,0.817576766,0.981958763
176.5,0,0.812131296,0.983419244
176.512,0,0.812131296,0.981958763
176.524,0,0.805778248,0.981357388
176.536,0,0.805778248,0.980068729
176.548,0,0.800484042,0.980927835
176.56,0,0.800484042,0.982388316
176.572,0,0.793374679,0.980927835
176.585,0,0.793374679,0.979810997
176.596,0,0.788231735,0.978264605
176.608,0,0.788231735,0.979639175
176.62,0,0.783088791,0.981357388
176.633,0,0.783088791,0.980756014
176.645,0,0.779004689,0.978865979
176.657,0,0.779004689,0.97628866
176.67,0,0.771441537,0.979295533
176.682,0,0.771441537,0.980584192
176.693,0,0.765844804,0.979037801
176.705,0,0.765844804,0.977147766
176.717,0,0.759340493,0.975945017
176.729,0,0.759340493,0.977749141
176.741,0,0.752382393,0.978350515
176.753,0,0.752382393,0.977405498
176.765,0,0.747693239,0.977061856
176.777,0,0.747693239,0.975429553
176.79,0,0.740735138,0.976202749
176.801,0,0.740735138,0.977405498
176.814,0,0.737104825,0.976804124
176.826,0,0.737104825,0.975085911
176.838,0,0.728936621,0.973883162
176.85,0,0.728936621,0.975601375
176.863,0,0.72243231,0.977061856
176.874,0,0.716684314,0.975601375
176.886,0,0.716684314,0.973883162
176.899,0,0.709726214,0.973969072
176.91,0,0.709726214,0.975687285
176.923,0,0.702163062,0.976202749
176.935,0,0.702163062,0.974656357
176.947,0,0.692784753,0.972164948
176.959,0,0.692784753,0.973195876
176.971,0,0.684919074,0.974312715
176.983,0,0.684919074,0.975085911
176.995,0,0.679776131,0.973539519
177.007,0,0.679776131,0.97233677
177.019,0,0.672212978,0.971391753
177.031,0,0.672212978,0.972938144
177.043,0,0.665406141,0.974140893
177.056,0,0.665406141,0.973883162
177.067,0,0.655876569,0.970618557
177.079,0,0.655876569,0.969931271
177.091,0,0.647557102,0.971391753
177.103,0,0.647557102,0.973109966
177.116,0,0.640750265,0.971649485
177.128,0,0.640750265,0.969501718
177.14,0,0.632884586,0.969587629
177.152,0,0.632884586,0.970876289
177.164,0,0.624716382,0.971649485
177.176,0,0.624716382,0.970446735
177.189,0,0.620027227,0.969243986
177.2,0,0.620027227,0.969845361
177.213,0,0.612615338,0.969415808
177.225,0,0.612615338,0.970790378
177.237,0,0.605052186,0.969587629
177.249,0,0.605052186,0.968041237
177.261,0,0.597035244,0.968041237
177.273,0,0.597035244,0.969072165
177.285,0,0.589320829,0.970446735
177.297,0,0.589320829,0.968642612
177.309,0,0.581757677,0.967525773
177.322,0,0.572530631,0.966580756
177.334,0,0.572530631,0.967869416
177.345,0,0.5640599,0.969501718
177.357,0,0.5640599,0.967955326
177.369,0,0.559219483,0.964948454
177.381,0,0.559219483,0.965206186
177.393,0,0.550748752,0.967525773
177.405,0,0.550748752,0.967955326
177.418,0,0.542126758,0.96709622
177.43,0,0.542126758,0.965206186
177.442,0,0.53426108,0.964604811
177.454,0,0.53426108,0.965378007
177.466,0,0.52533656,0.967697595
177.478,0,0.52533656,0.966924399
177.49,0,0.518227197,0.9645189
177.502,0,0.518227197,0.96314433
177.514,0,0.510210256,0.963745704
177.526,0,0.510210256,0.966580756
177.538,0,0.501285736,0.966408935
177.55,0,0.501285736,0.963659794
177.562,0,0.496142792,0.962199313
177.574,0,0.496142792,0.963745704
177.587,0,0.486915746,0.965206186
177.599,0,0.486915746,0.963831615
177.611,0,0.478596279,0.963659794
177.623,0,0.478596279,0.962113402
177.635,0,0.470428074,0.962285223
177.647,0,0.470428074,0.963316151
177.659,0,0.461806081,0.962628866
177.671,0,0.461806081,0.962457045
177.683,0,0.454545455,0.960996564
177.695,0,0.454545455,0.96185567
177.707,0,0.445318409,0.962800687
177.72,0,0.445318409,0.961683849
177.732,0,0.436847678,0.961254296
177.744,0,0.436847678,0.959621993
177.756,0,0.431553471,0.961168385
177.768,0,0.431553471,0.962800687
177.78,0,0.42353653,0.961941581
177.793,0,0.41461201,0.959621993
177.805,0,0.41461201,0.958591065
177.816,0,0.41461201,0.960137457
177.829,0,0.405838754,0.960996564
177.84,0,0.397368023,0.960824742
177.852,0,0.397368023,0.960309278
177.864,0,0.389199818,0.958505155
177.876,0,0.389199818,0.958762887
177.888,0,0.380426562,0.959965636
177.9,0,0.380426562,0.960824742
177.912,0,0.37437604,0.959621993
177.925,0,0.37437604,0.958161512
177.937,0,0.369535622,0.958591065
177.949,0,0.369535622,0.958848797
177.961,0,0.361216155,0.958848797
177.973,0,0.361216155,0.958247423
177.985,0,0.35501437,0.957388316
177.997,0,0.35501437,0.958762887
178.009,0,0.349720163,0.958591065
178.022,0,0.349720163,0.957989691
178.034,0,0.343972168,0.956958763
178.046,0,0.343972168,0.957817869
178.058,0,0.340039328,0.959106529
178.07,0,0.340039328,0.957817869
178.082,0,0.336862804,0.956357388
178.094,0,0.336862804,0.954982818
178.106,0,0.332627439,0.956958763
178.118,0,0.332627439,0.957817869
178.13,0,0.332324913,0.956958763
178.142,0,0.332324913,0.956443299
178.154,0,0.330358493,0.955154639
178.166,0,0.330358493,0.954810997
178.178,0,0.328392074,0.956271478
178.191,0,0.328392074,0.956958763
178.203,0,0.327938285,0.956958763
178.215,0,0.327938285,0.956443299
178.227,0,0.326879443,0.954982818
178.239,0,0.326879443,0.954982818
178.251,0,0.324005445,0.957130584
178.263,0,0.324005445,0.957302405
178.276,0,0.320375132,0.954467354
178.287,0,0.320375132,0.953780069
178.3,0,0.320375132,0.954810997
178.312,0,0.320072606,0.955498282
178.324,0,0.320072606,0.956443299
178.336,0,0.317652398,0.955154639
178.348,0,0.317652398,0.95395189
178.36,0,0.316593556,0.953522337
178.372,0,0.316593556,0.954725086
178.384,0,0.316139767,0.955154639
178.396,0,0.316139767,0.954982818
178.408,0,0.313568295,0.953608247
178.42,0,0.313568295,0.952749141
178.432,0,0.310996823,0.95395189
178.444,0,0.310996823,0.954810997
178.456,0,0.307517773,0.95395189
178.469,0,0.307517773,0.953178694
178.481,0,0.306458932,0.951804124
178.493,0,0.306458932,0.95266323
178.505,0,0.304643776,0.954123711
178.517,0,0.304643776,0.953350515
178.53,0,0.302223567,0.953522337
178.541,0,0.302223567,0.95137457
178.553,0,0.300862199,0.95266323
178.565,0,0.300862199,0.953608247
178.577,0,0.29889578,0.953092784
178.589,0,0.29889578,0.951890034
178.601,0,0.296021782,0.951030928
178.613,0,0.296021782,0.953178694
178.626,0,0.295719256,0.953092784
178.637,0,0.295719256,0.951718213
178.65,0,0.294357888,0.952147766
178.662,0,0.294357888,0.950343643
178.674,0,0.29193768,0.951632302
178.686,0,0.29193768,0.952749141
178.698,0,0.29193768,0.951890034
178.71,0,0.29193768,0.950343643
178.722,0,0.292088943,0.950171821
178.734,0,0.292088943,0.952147766
178.746,0,0.287248525,0.951460481
178.759,0,0.285584632,0.950945017
178.771,0,0.285584632,0.95
178.782,0,0.284828316,0.949828179
178.795,0,0.284828316,0.951804124
178.807,0,0.278929058,0.950085911
178.819,0,0.278929058,0.95128866
178.831,0,0.274996218,0.950515464
178.843,0,0.274996218,0.947594502
178.855,0,0.27257601,0.948281787
178.867,0,0.27257601,0.950171821
178.879,0,0.27060959,0.951975945
178.891,0,0.27060959,0.949226804
178.904,0,0.262895175,0.948453608
178.916,0,0.262895175,0.949054983
178.927,0,0.255483285,0.95
178.939,0,0.255483285,0.949914089
178.951,0,0.246710029,0.949226804
178.963,0,0.246710029,0.946735395
178.975,0,0.240356981,0.945618557
178.989,0,0.240356981,0.948195876
179,0,0.236424142,0.949312715
179.012,0,0.236424142,0.948453608
179.024,0,0.232188776,0.947594502
179.036,0,0.232188776,0.946391753
179.048,0,0.225684465,0.947079038
179.06,0,0.225684465,0.948797251
179.072,0,0.221146574,0.947079038
179.085,0,0.221146574,0.946134021
179.097,0,0.217364998,0.944243986
179.109,0,0.217364998,0.945790378
179.121,0,0.213885948,0.946563574
179.133,0,0.213885948,0.946993127
179.145,0,0.211163213,0.945790378
179.157,0,0.211163213,0.945532646
179.169,0,0.208137952,0.945704467
179.181,0,0.208137952,0.945790378
179.193,0,0.204961428,0.946134021
179.205,0,0.204961428,0.944072165
179.218,0,0.202389956,0.944158076
179.229,0,0.202389956,0.945618557
179.241,0,0.201936167,0.94467354
179.255,0,0.201784904,0.945274914
179.266,0,0.201784904,0.943814433
179.278,0,0.202692482,0.943986254
179.29,0,0.202692482,0.945360825
179.302,0,0.201936167,0.945790378
179.314,0,0.201936167,0.945446735
179.326,0,0.202238693,0.94338488
179.338,0,0.202238693,0.943986254
179.35,0,0.203902587,0.944501718
179.362,0,0.203902587,0.945790378
179.375,0,0.203751324,0.946907216
179.387,0,0.203751324,0.943642612
179.398,0,0.204356376,0.942010309
179.41,0,0.204356376,0.942869416
179.422,0,0.207230374,0.944931271
179.435,0,0.207230374,0.945446735
179.447,0,0.207230374,0.94467354
179.459,0,0.207230374,0.943213058
179.471,0,0.208440478,0.941408935
179.483,0,0.208440478,0.942525773
179.495,0,0.211314476,0.944931271
179.507,0,0.211314476,0.943642612
179.519,0,0.213280895,0.942697595
179.531,0,0.213280895,0.941065292
179.544,0,0.214037211,0.942010309
179.556,0,0.214037211,0.94338488
179.568,0,0.216306156,0.943041237
179.58,0,0.216306156,0.941237113
179.592,0,0.218726365,0.940463918
179.604,0,0.218726365,0.942697595
179.616,0,0.218877628,0.941752577
179.628,0,0.218877628,0.941752577
179.64,0,0.220995311,0.9395189
179.652,0,0.220995311,0.939604811
179.664,0,0.224323098,0.942697595
179.677,0,0.224323098,0.942182131
179.688,0,0.225230676,0.941408935
179.7,0,0.225230676,0.939604811
179.712,0,0.225533202,0.938487973
179.724,0,0.225533202,0.940034364
179.737,0,0.228709726,0.940721649
179.749,0,0.230524883,0.941408935
179.761,0,0.230524883,0.940120275
179.774,0,0.233247618,0.938316151
179.785,0,0.233247618,0.939003436
179.797,0,0.235516563,0.940893471
179.809,0,0.235516563,0.943041237
179.821,0,0.237029194,0.939862543
179.834,0,0.237029194,0.938487973
179.846,0,0.239146876,0.937886598
179.857,0,0.239146876,0.939948454
179.869,0,0.24081077,0.941580756
179.882,0,0.24081077,0.9395189
179.894,0,0.243533505,0.939175258
179.907,0,0.243533505,0.938316151
179.918,0,0.243836031,0.939175258
179.93,0,0.243836031,0.9395189
179.942,0,0.24580245,0.938659794
179.955,0,0.24580245,0.937113402
179.966,0,0.248978974,0.937542955
179.978,0,0.248978974,0.939604811
179.99,0,0.250340342,0.939003436
180.002,0,0.250340342,0.93814433
180.014,0,0.252155498,0.936597938
180.027,0,0.252155498,0.937886598
180.039,0,0.255785812,0.938659794
180.051,0,0.255785812,0.938831615
180.063,0,0.258054757,0.937714777
180.075,0,0.258054757,0.936769759
180.087,0,0.258962336,0.936426117
180.099,0,0.258962336,0.938058419
180.111,0,0.263197701,0.937972509
180.123,0,0.263197701,0.938230241
180.135,0,0.266525488,0.937886598
180.147,0,0.266525488,0.935996564
180.159,0,0.268794434,0.935824742
180.172,0,0.271365905,0.937714777
180.184,0,0.271365905,0.937886598
180.196,0,0.273181062,0.936941581
180.208,0,0.273181062,0.936597938
180.22,0,0.273786114,0.934707904
180.232,0,0.273786114,0.935652921
180.244,0,0.276206323,0.936769759
180.256,0,0.276206323,0.936769759
180.268,0,0.277870216,0.935824742
180.28,0,0.277870216,0.933762887
180.293,0,0.278929058,0.936941581
180.304,0,0.278929058,0.936769759
180.316,0,0.279382847,0.934707904
180.328,0,0.279382847,0.933934708
180.341,0,0.27953411,0.934020619
180.353,0,0.27953411,0.9354811
180.365,0,0.279987899,0.935223368
180.377,0,0.279987899,0.934965636
180.389,0,0.27953411,0.934879725
180.401,0,0.27953411,0.933419244
180.413,0,0.279836636,0.934020619
180.425,0,0.279836636,0.934965636
180.437,0,0.27953411,0.936082474
180.449,0,0.27953411,0.93419244
180.461,0,0.278172742,0.93290378
180.473,0,0.278172742,0.932989691
180.485,0,0.276811375,0.934536082
180.497,0,0.276811375,0.93556701
180.509,0,0.27605506,0.934020619
180.522,0,0.27605506,0.934364261
180.534,0,0.274693692,0.932130584
180.547,0,0.274693692,0.932646048
180.558,0,0.273029799,0.933934708
180.57,0,0.273029799,0.934278351
180.582,0,0.272878536,0.933247423
180.594,0,0.272878536,0.930756014
180.606,0,0.27257601,0.931357388
180.618,0,0.27257601,0.93419244
180.63,0,0.271668431,0.932817869
180.642,0,0.271668431,0.930584192
180.654,0,0.271668431,0.930756014
180.666,0,0.271668431,0.933419244
180.678,0,0.271365905,0.933591065
180.691,0,0.270458327,0.932817869
180.703,0,0.270458327,0.931271478
180.715,0,0.26909696,0.930927835
180.727,0,0.26909696,0.932302405
180.739,0,0.268794434,0.933247423
180.751,0,0.268794434,0.933419244
180.763,0,0.267735592,0.932646048
180.775,0,0.267735592,0.931872852
180.787,0,0.266828014,0.930584192
180.799,0,0.266828014,0.930412371
180.812,0,0.26561791,0.933419244
180.824,0,0.26561791,0.932817869
180.836,0,0.265920436,0.93152921
180.849,0,0.265920436,0.929295533
180.859,0,0.265466646,0.929810997
180.873,0,0.265466646,0.931872852
180.884,0,0.264559068,0.929982818
180.896,0,0.264559068,0.929037801
180.908,0,0.263954016,0.929295533
180.92,0,0.263954016,0.931099656
180.932,0,0.264105279,0.93024055
180.944,0,0.264105279,0.929639175
180.956,0,0.263500227,0.930068729
180.968,0,0.263500227,0.928865979
180.98,0,0.263348964,0.929639175
180.992,0,0.263348964,0.929982818
181.004,0,0.263348964,0.930756014
181.017,0,0.263348964,0.928865979
181.028,0,0.262743912,0.927405498
181.041,0,0.262743912,0.927405498
181.052,0,0.263348964,0.928264605
181.065,0,0.263348964,0.930412371
181.077,0,0.262743912,0.929037801
181.089,0,0.262743912,0.928006873
181.101,0,0.262895175,0.927405498
181.113,0,0.262895175,0.927749141
181.125,0,0.262895175,0.929810997
181.137,0,0.262895175,0.929037801
181.15,0,0.262743912,0.92757732
181.161,0,0.262743912,0.92637457
181.173,0,0.262290123,0.92757732
181.185,0,0.262290123,0.928092784
181.198,0,0.262895175,0.928006873
181.21,0,0.262290123,0.92637457
181.222,0,0.262290123,0.926202749
181.234,0,0.261836333,0.927405498
181.246,0,0.261836333,0.928608247
181.258,0,0.261382544,0.929639175
181.27,0,0.261382544,0.928092784
181.282,0,0.26168507,0.926202749
181.294,0,0.26168507,0.926632302
181.306,0,0.260777492,0.927147766
181.319,0,0.260777492,0.927749141
181.331,0,0.26017244,0.927147766
181.343,0,0.26017244,0.926890034
181.355,0,0.26017244,0.925429553
181.367,0,0.26017244,0.925429553
181.379,0,0.259718651,0.92757732
181.391,0,0.259718651,0.926030928
181.404,0,0.259567388,0.925859107
181.415,0,0.259567388,0.925687285
181.427,0,0.258811072,0.926890034
181.439,0,0.258811072,0.925601375
181.451,0,0.258811072,0.924914089
181.463,0,0.258811072,0.924140893
181.475,0,0.258508546,0.924054983
181.487,0,0.258508546,0.924914089
181.5,0,0.258054757,0.925859107
181.511,0,0.258054757,0.92637457
181.523,0,0.257298442,0.924054983
181.535,0,0.257298442,0.922938144
181.548,0,0.257449705,0.923195876
181.56,0,0.257449705,0.925343643
181.572,0,0.25669339,0.92637457
181.584,0,0.25669339,0.924140893
181.596,0,0.255937075,0.924140893
181.609,0,0.255937075,0.921993127
181.62,0,0.255332022,0.923109966
181.632,0,0.255332022,0.923367698
181.645,0,0.255332022,0.92371134
181.657,0,0.254575707,0.92242268
181.669,0,0.254575707,0.921993127
181.681,0,0.254424444,0.922766323
181.693,0,0.254424444,0.922766323
181.705,0,0.254121918,0.922594502
181.717,0,0.254121918,0.921477663
181.729,0,0.253819392,0.921219931
181.741,0,0.253819392,0.92233677
181.753,0,0.253516866,0.923109966
181.765,0,0.253516866,0.922852234
181.777,0,0.253365603,0.920790378
181.79,0,0.253365603,0.92104811
181.801,0,0.252609288,0.920274914
181.814,0,0.252609288,0.922164948
181.826,0,0.253063077,0.923281787
181.838,0,0.253063077,0.921563574
181.85,0,0.252306761,0.921563574
181.862,0,0.252306761,0.920876289
181.874,0,0.251701709,0.92104811
181.886,0,0.251701709,0.922766323
181.898,0,0.252155498,0.921391753
181.91,0,0.252155498,0.920189003
